,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
71,2111,-0.424595637,0.647863191,1.20346455,-2.003843253,0.168671812,-1.229613768,1.079704934,-0.305870184,0.859738066,-1.184195463,0.113276171,0.233809715,-0.638585443,0.196312587,1.149486411,-0.952495462,-0.153618673,-0.470754866,-0.580393016,-0.034335125,0.105560725,0.70096625,-0.222023537,0.396459915,-0.054898222,-0.828822292,0.25352421,-0.014524218,1,0
72,2113,1.232812203,-0.121890382,-0.032025931,-1.034727144,-0.308878801,-0.691254422,-0.015717771,-0.040598702,0.805682431,-0.792661043,1.736084953,1.287792991,-0.275430852,0.702524996,1.138503588,-0.745149404,-0.143401374,0.044456782,0.463965385,-0.157657411,0.119123222,0.48308923,-0.123608787,0.035733679,0.694284576,-0.588012331,0.05152042,0.003751085,1,0
73,2209,1.438626556,-1.218745366,0.897159407,-1.370281348,-2.002087988,-0.626978307,-1.440549383,0.068495719,-1.669007119,1.634131047,1.139632293,-0.855696525,-0.857139488,-0.025556301,0.270335796,0.049679379,0.272427985,0.898772416,-0.220131913,-0.397712167,-0.010172914,0.28155364,0.027650137,0.504071438,0.238214387,-0.129466359,0.039482027,0.016572898,13.2,0
74,2292,-0.867176443,0.709150591,2.538595448,0.047544773,-0.293025491,0.345575617,0.222347124,0.031154225,0.606284247,-0.171803969,-0.510691389,0.236608019,0.189329351,-0.838437734,0.280254588,-0.389613504,0.008027131,-0.583882803,-0.20393134,0.139664547,-0.048509158,0.257181377,-0.178837351,0.123961975,-0.183338553,0.287193225,-0.083023286,-0.039872257,11.5,0
75,2326,1.31464976,-0.045373476,0.030377115,-0.373798889,-0.182512198,-0.369568602,-0.156181902,-0.025846868,0.080536898,-0.013887621,0.705457749,0.514845045,-0.049204201,0.424898771,0.518506769,0.702846257,-0.842458999,0.292255306,0.673467211,-0.046160381,-0.115211517,-0.354945261,-0.066252674,-0.442682526,0.313571872,0.995290096,-0.089959664,-0.015498429,2.23,0
76,2436,-0.322782045,0.731608633,0.902574371,-2.155407027,0.454528559,-1.208933937,1.193645953,-0.436663024,0.800036226,-1.162134882,-0.710536027,0.297745303,0.317844774,-0.039148957,0.870953195,-0.456669335,-0.77708891,0.150068157,0.083488288,0.074902402,0.032816231,0.499560869,-0.363005729,-0.096746285,0.154804421,-0.810028671,0.241138481,-0.017775726,1,0
77,2462,1.020229164,-0.309236189,1.303159231,1.670255149,-0.881236239,0.766665667,-0.727375205,0.497856741,1.193946034,-0.206339677,0.531057051,0.980097661,-1.814770091,-0.249314961,-2.263279136,-0.943253994,0.679919791,-0.750552103,0.396296212,-0.295438219,-0.366402991,-0.68550177,0.113395625,0.179870425,0.319654315,-0.53447961,0.078421968,0.017546755,11.16,0
78,2609,-1.185891497,0.650276538,0.864312966,0.838862596,1.962508937,0.466506658,0.909407188,-0.223448534,0.205468514,0.68977664,1.372018394,-0.15797944,-0.48054089,-1.303301194,2.243448241,-1.730457776,1.740558857,-1.708742424,-1.374358284,0.39153137,-0.11584792,0.711200915,-0.110996692,-0.720689972,-0.521990485,-0.316215642,0.217372515,-0.174752788,16.47,0
79,2643,1.235151858,0.107871421,-0.068842989,0.873223838,0.308686764,0.390009559,-0.088296916,0.164986,0.333869602,0.02294708,-1.636074318,-1.012242325,-1.439644019,0.622508558,1.541821662,0.497260969,-0.628104103,-0.209319835,-0.121651993,-0.194922777,-0.393477008,-1.251327632,0.02676328,-1.429133996,0.321594469,-0.592951741,0.023888565,0.014568709,24.66,0
80,2662,0.026270158,1.356428228,-0.190907419,0.680915734,0.749421997,-0.666151678,1.009472614,-0.224030007,-0.334645215,0.504738573,-1.200110288,-0.111742883,0.482248265,0.301351279,0.701259881,-0.351189241,-0.480822716,0.090657104,0.666125388,0.222717083,0.052675151,0.463325815,-0.088737661,-0.43342071,-0.537167643,-0.360215474,0.546900306,0.28244358,0.89,0
81,2714,-1.118062436,0.734916164,0.727496372,-1.352362599,-0.47574646,-0.584192172,0.799607603,0.456526398,-0.56090318,-0.855734815,0.687109695,0.363388463,-0.608690081,0.715057131,-0.343366594,0.875902205,-0.755986723,0.172298347,-0.166514948,0.155650273,-0.04236095,-0.485423286,0.242937864,0.004064279,-0.253099027,0.659107391,0.07029883,0.10561263,124.85,0
82,2925,-0.377602638,0.659191153,0.985116266,-2.229031061,0.399711631,-0.987303398,1.069719833,-0.279638743,0.583657609,-0.982917923,1.074515137,0.849054068,-0.156674671,0.239181696,0.197998481,-0.291554774,-0.947090151,0.635760993,0.313110927,0.057502116,0.091241677,0.612931788,-0.350671755,0.005734419,0.090410852,-0.836537253,0.23517793,-0.027051246,1,0
83,3003,-0.944245027,0.824886752,2.721910437,2.454300487,-0.091507912,0.812597461,-0.106571523,0.298788504,-0.541558121,0.344935503,-0.683102937,0.14008448,0.502728061,-0.645747784,0.166567548,-0.044999535,0.102463351,-0.480958275,-0.339374364,-0.105158673,-0.012301892,0.160847407,0.04776313,0.087540221,0.17358268,0.106354064,-0.179846206,-0.015332353,0,0
84,3015,-1.52091507,1.144696192,1.45005536,-1.844863472,-0.78633771,-1.055076522,0.425163063,-0.228082917,0.180796946,1.741623028,-0.340816589,-0.565931361,-0.190820304,-1.179960932,-1.062651373,0.435807487,0.397207002,-1.8959384,0.092830764,0.8583288,-0.160614669,0.171934281,-0.165683959,0.715588489,0.372412309,-0.417447721,0.696927565,0.246085763,2.99,0
85,3042,-0.686740417,-3.373707118,-1.315155279,0.577998024,-1.144627035,-0.223410512,1.410314843,-0.484677655,0.145660013,-0.680972051,-1.061122695,0.051576301,0.735777834,0.364413019,1.265507818,0.60034529,-0.622709192,0.107728098,0.045951185,2.149977727,0.600486548,-0.628383682,-1.108889527,-0.427042792,0.126394576,1.047752708,-0.287423698,0.176376337,1068.62,0
86,3067,-0.30252069,0.447473606,-0.495757488,-3.214799282,2.705041053,2.762439585,0.593846555,0.556451026,0.697719596,-1.090180906,-0.111087964,0.062652347,-0.238457031,0.215738139,1.069355893,-0.255230525,-1.072084985,0.485110432,0.271314885,0.156089011,0.007342803,0.250885695,-0.331599689,1.00995228,0.23373018,-0.824470557,0.241305213,-0.020358638,1,0
87,3090,-0.30252069,0.447473606,-0.495757488,-3.214799282,2.705041053,2.762439585,0.593846555,0.556451026,0.697719596,-1.090180906,-0.111087964,0.062652347,-0.238457031,0.215738139,1.069355893,-0.255230525,-1.072084985,0.485110432,0.271314885,0.156089011,0.007342803,0.250885695,-0.331599689,1.00995228,0.23373018,-0.824470557,0.241305213,-0.020358638,1,0
88,3105,1.235560555,-0.355878426,-0.43004628,-0.500625761,1.468464519,3.712711981,-1.148487493,1.006037576,0.44976946,-0.04517235,-0.153399218,0.044143308,0.210671657,0.033033733,1.600521558,1.024823414,-1.108092496,0.595049676,-0.096835694,0.074590368,0.02858758,-0.059220856,-0.023264004,1.033991242,0.345451838,0.364364433,0.008946479,0.025317949,20.33,0
89,3110,1.127467017,0.084612157,0.373940047,1.48049368,-0.419967692,-0.644997717,0.164950931,-0.133932378,0.370751256,-0.084311408,-0.852660494,0.161003651,-0.635880302,0.152600224,-0.281794238,-0.398669371,0.015010406,-0.453654504,-0.01705726,-0.107668234,-0.110682893,-0.237371315,-0.122424536,0.388305342,0.703430036,-0.344837273,0.012036507,0.025504474,50.03,0
90,3118,-1.01109197,-0.657037906,1.136413222,-2.806315158,-0.649333353,-1.142587822,0.646173191,-0.560092488,2.44585007,-1.593874129,-0.368920328,1.107619021,0.831216686,-0.82375105,0.862756371,-0.753173297,-0.578161521,0.34992867,0.444468746,-0.601267638,0.155092515,1.455869563,0.417193702,0.469641688,-0.692511326,-1.023866136,0.042332175,-0.134032894,93.14,0
91,3140,-3.734585842,0.802685965,-2.28442323,-0.847137953,1.327752231,3.253835274,-0.876618583,1.073325868,-0.228311766,0.215912819,-0.553686616,0.325880038,0.224824681,0.985818083,0.956932282,0.813820328,-0.404726233,0.145709733,0.35915891,-0.43095022,0.58832085,-0.993622966,-0.309979729,1.043911954,-0.367417572,-0.021552525,-0.903441092,-0.519590017,43.72,0
92,3169,-0.730507429,0.485489504,2.220230332,0.734363186,-0.18544647,-0.165815761,0.262257868,0.17313136,-0.216593116,-0.540532387,-0.309207438,-0.142544307,-0.882209493,0.058155255,0.598736323,-1.029195832,0.873117467,-0.896811338,0.969993917,0.118551248,-0.174177388,-0.452334091,-0.024509139,0.420871105,-0.024620626,0.478240267,0.04126535,0.076489854,25.17,0
93,3263,-0.104979197,0.326376392,0.20802233,-1.892027248,0.237738319,-1.023539318,0.68044352,-0.20941812,-1.704675946,0.533232726,0.99411114,0.219665334,0.838209683,-0.024492454,-1.180381542,1.137233583,-0.356103016,-1.00060873,0.34105085,0.226259455,0.380916791,1.103478731,-0.058096981,0.060991719,-0.585919818,-0.424593258,0.424715977,0.268164165,25,0
94,3299,1.044067591,-0.223858999,1.183272888,1.19239523,-0.654177701,0.966982993,-0.934663366,0.587054838,0.695467214,0.050208121,1.160928386,0.328826561,-1.657574215,0.314488344,0.565935344,-0.034772341,-0.016392611,-0.010935316,-0.907463073,-0.300466472,0.209899431,0.745236895,-0.016586585,-0.302821884,0.275162417,-0.194983106,0.087402918,0.014751884,1,0
95,3308,-0.45181907,0.504921369,-0.277615165,-0.742055447,1.967436078,3.661364894,-0.282521239,0.900743529,-1.586442402,1.264282837,-0.478475216,-0.639471706,0.312555116,0.188297224,1.293176774,-1.53962442,-0.368110297,1.997937945,0.191018449,0.03191839,-0.30517547,-0.306675194,-0.122078632,0.966854369,-0.023737373,-0.178578081,0.555883022,0.283349429,28.03,0
96,3366,-3.093396946,-2.158821822,2.030141809,-0.027274987,-0.583834476,-0.109681057,-0.769628362,0.80445909,-1.132187922,0.061263782,0.861470913,0.062322824,-0.473681724,0.185850421,0.45026566,-0.349970867,-0.572975996,2.231053653,-2.257564221,-0.929389185,-0.01654326,0.656401789,1.615814633,0.137299645,0.244851234,-0.336767647,0.201793852,-0.180205902,171.25,0
97,3513,-0.884603463,1.562225398,2.043917804,2.29030062,0.695543188,1.111833767,0.828103832,-0.127745415,-0.579807353,2.513913445,1.877960274,-0.239988874,-0.876098298,-0.15729357,1.313123454,-0.650147269,-0.000246814,-0.548394804,0.344717506,0.752441512,-0.344943246,-0.185610785,-0.023041788,-0.363765378,-0.541422181,-0.066603962,0.232412515,-0.298661532,3.5,0
98,3516,1.259322723,0.425925145,-0.002701516,0.706206126,-0.146347027,-1.46029646,0.590583397,-0.465420274,-0.438963524,-0.033067341,0.187024902,0.901080095,1.112050816,0.308311782,0.553000543,-0.28084763,-0.185399702,-0.790886088,-0.21738434,-0.033312868,0.01604181,0.119526325,-0.094463399,0.790400275,0.682873125,0.404347683,-0.057747655,0.007787041,13.52,0
99,3543,0.900987222,-1.198725958,0.391594887,-2.02815612,-1.079939356,-0.037108266,-0.545993001,0.121460786,2.091280912,-1.600682782,1.43539623,2.075870867,0.822228965,-0.07974602,1.168422124,-0.882126686,-0.143444983,0.500809647,1.008663873,0.282828317,0.31389998,0.895776681,-0.339126945,-0.21573685,0.588879411,-0.627919458,0.091731408,0.045327612,170.18,0
100,3567,1.449473792,-1.24047124,0.338301824,-1.607597546,-1.379553507,-0.135551923,-1.216812503,0.068723367,-1.799537037,1.596640215,0.367048639,-0.941522944,-0.375063299,-0.03220925,0.224838454,0.298654882,-0.068945299,0.806755755,0.356919575,-0.277600391,-0.361518666,-0.847433391,0.045455945,-0.580145266,0.16575534,-0.376410568,0.025280199,0.015186188,48,0
101,3662,1.397101786,-0.575593765,0.684210746,-0.816034793,-0.722442122,0.333327326,-1.152470074,0.007047795,0.531549461,0.369584434,1.481788444,-2.222599932,3.228653161,0.885441765,-0.364352614,1.932926839,0.048410129,0.155286507,0.73739737,0.191225173,0.225714922,0.858472932,-0.270709163,-0.823064492,0.564547568,-0.037798729,0.011083574,0.001712065,22.49,0
102,3714,0.625374075,-0.977200011,1.809974061,2.050991049,-1.3876494,1.281106035,-1.079773598,0.495862886,2.776756812,-0.706792051,1.490139854,-1.174435885,0.768935508,0.735718501,-2.713630455,-0.65374515,1.186569123,0.140328397,-0.229325597,0.111601823,-0.017558896,0.244934034,-0.202440714,0.212112496,0.315623525,-0.282446047,0.055606717,0.052777107,199,0
103,3735,-0.996184371,0.93370442,1.454205877,-0.095235838,1.141153587,1.337359372,0.098710952,0.580489925,0.670318672,-0.811781588,3.302020443,-1.771284614,1.1711084,1.401682105,0.600526005,-0.748315161,1.725955339,-1.250424006,-1.479363739,-0.106851568,-0.216885596,-0.245347861,0.057430346,-1.133116246,-0.657682004,0.127134416,0.244673561,0.148925462,2.99,0
104,3745,-0.873845662,0.244037124,2.005920059,-1.767428452,-0.131642231,-0.548339954,0.010448228,0.058545382,-0.243056156,-0.171198341,1.921682255,-2.914199443,1.415802446,1.33388424,-1.138202619,1.650677461,0.377380139,-0.5749888,0.294556709,0.275531677,-0.189932045,-0.542486995,-0.121148233,-0.113880484,0.304427496,-0.582625864,0.223403091,0.109914541,25.74,0
105,3747,1.39623402,-0.692290352,-0.918069366,-1.614183507,1.455659532,3.27569998,-1.166865768,0.70966799,0.359796395,0.280782389,1.009557934,-3.173229003,1.869647416,1.413130312,0.260190055,1.533955169,0.446144915,-0.865289518,0.765737729,0.227447963,-0.276505838,-0.89965613,0.078910483,0.920156979,0.356057408,-0.508663721,-0.020430423,0.015901458,44.61,0
106,3747,-0.862682304,0.198179533,1.219473482,-2.080103499,-0.714780701,-1.09970281,-0.129266066,0.359610994,-0.158812685,-0.692248047,1.995730755,-2.609028866,1.041233319,1.734756695,-1.972129863,2.047396559,0.285165115,-0.773956901,-1.023907144,-0.173950893,0.039155786,-0.183316999,0.287903502,0.415137788,-0.789423208,-0.991611984,-0.027896288,0.07863109,50,0
107,3748,1.447158582,-0.608140642,-0.888511651,-1.635595935,1.481656991,3.266213889,-1.201844983,0.71650983,0.362901238,0.293059926,1.00918027,-3.174314738,1.864947781,1.407162513,0.256873982,1.530478429,0.445363418,-0.870690346,0.774156856,0.173766871,-0.292478175,-0.885743636,0.102144174,0.918804383,0.365736154,-0.505852367,-0.015449782,0.011311714,18.25,0
108,3749,-0.487529609,0.207691466,1.710884673,-1.222991068,-0.496542745,0.031592545,0.082820843,-0.007480935,-0.346271437,-0.0257927,2.601604102,-2.41573751,2.029926762,1.284740388,-0.603649535,1.003424553,0.956535168,-1.12948405,0.507427892,0.054996289,-0.080473612,-0.122514296,0.15636841,-0.066722946,-0.324366234,-0.556745543,-0.044021872,0.013157557,63.16,0
109,3749,-0.370100328,0.344290455,1.488190467,-1.282859326,-0.227615193,-0.027544875,0.075753482,-0.084129989,0.011398611,-0.161939335,0.296152345,-3.541571902,1.712891184,1.178743378,0.147226362,0.952142712,1.037276333,-1.378405643,0.439543499,0.04099902,-0.135542174,-0.296320481,0.001598818,-0.556555948,-0.498452797,-0.544458521,0.000987738,0.11452966,41.32,0
110,3750,1.446038087,-0.609992191,-0.88916201,-1.635124797,1.481084968,3.266422611,-1.201075335,0.716359289,0.362832922,0.292789783,1.00918858,-3.174290848,1.865051187,1.407293822,0.256946945,1.530554928,0.445380613,-0.870571512,0.77397161,0.174948018,-0.292126735,-0.886049753,0.101632962,0.918834144,0.365523192,-0.505914225,-0.015559371,0.011412703,18.83,0
111,3753,-0.799374733,-0.480364179,0.684509104,-2.673751124,2.779628653,3.051946701,-0.398549539,0.318161148,0.287708384,0.292168253,1.01250829,-3.645851654,1.655627086,0.752250804,-0.19945794,1.540833199,-0.004426849,-0.874711651,0.265655552,0.177658799,-0.367243047,-0.872732021,-0.247082234,0.91257467,0.380035796,-0.66429698,-0.659769507,-0.383426826,5,0
112,3756,1.245933151,-0.940653304,-1.005307236,-1.550985975,1.378929548,3.303697626,-1.063626656,0.689474698,0.350632633,0.244545955,1.010672586,-3.170024521,1.883518115,1.430743922,0.269977253,1.544216564,0.448451459,-0.849349289,0.740889169,0.385884573,-0.229364418,-0.940718041,0.010337602,0.92414909,0.327491156,-0.516961269,-0.035130496,0.029447818,122.41,0
113,3756,1.120126796,-0.632524011,0.688376184,-0.572406975,-0.410379159,0.872870873,-0.896861223,0.278540681,0.426931795,0.021227227,2.06025696,-2.432682534,1.945161179,1.381499159,1.12140076,-0.160243195,2.259337064,-3.379197336,-1.283381052,-0.021732236,-0.076880631,-0.029065896,0.275598148,-0.70227279,-0.158218537,-0.417087473,0.049002487,0.012652159,50.37,0
114,3757,1.36283168,-0.747485666,-0.937456805,-1.600138708,1.438607328,3.281922079,-1.143922268,0.705180303,0.357759873,0.27272933,1.00980565,-3.17251685,1.872729992,1.417044699,0.262365128,1.536235625,0.446657513,-0.861747017,0.760215472,0.262658362,-0.266029294,-0.908781585,0.063671086,0.921044172,0.349708944,-0.510507739,-0.023697316,0.018911954,61.9,0
115,3763,1.306321289,-0.503965633,0.766268271,-0.569298363,-1.007678252,-0.347788218,-0.89766108,0.066784426,0.417377698,0.399513998,2.660167571,-2.858475008,0.456754377,1.762626908,-0.25105216,1.109406277,1.121366346,-1.176031209,0.267813499,-0.078280646,-0.166651629,-0.419983822,0.203257309,0.115701481,0.034941149,-0.516588149,-0.011915705,0.002381154,10,0
116,3771,1.244380377,-0.530627608,0.660217197,-0.662945748,-0.638990252,0.27339414,-0.881372439,0.151056696,0.253886016,0.314006828,2.902089791,-2.235013588,1.604265446,1.558491299,-0.103519075,0.819596567,1.267984505,-1.701908659,-0.03434714,0.002963662,-0.128247577,-0.256615352,0.180390958,-0.363568762,0.019319308,-0.479981279,0.008692581,0.002331148,27.01,0
117,3818,-0.57042196,0.572895223,2.61243484,0.20706664,0.034405229,0.130292159,0.283769796,-0.304214282,2.138030362,-0.338298083,-0.254974815,-2.886996789,1.352190978,0.482624341,-0.611460212,-0.027232123,0.205910375,0.351685605,0.129770748,0.194629873,-0.318457,-0.10925883,-0.23408112,-0.154129808,-0.239341219,0.211405709,-0.140621209,-0.252825546,5,0
118,3882,-0.951583798,0.460999835,2.151224657,0.222666443,0.194124954,-1.160526239,0.523569219,-0.152893195,1.115665232,-1.246957226,0.541086578,-2.051660154,1.561035219,1.250162574,-1.597611724,-0.352141821,0.731843182,-0.507823753,-0.659504492,-0.014166502,-0.211436457,-0.420535124,0.021510365,0.890366388,0.015192952,0.053095111,-0.002360826,0.107919493,30.94,0
119,4015,1.50683363,-0.619363599,-1.360642318,-1.282425776,-0.093144796,-1.334546457,0.27636378,-0.69755842,-1.823943293,1.368893049,1.916503262,-2.767979406,2.214112237,1.971291063,-1.760381068,-1.273715107,1.303849947,0.400279724,0.185713348,-0.24440559,0.029156288,0.653454489,-0.531736468,0.044228908,1.394725984,0.320667722,-0.102482776,-0.032593045,73,0
120,4017,0.711335779,-0.611789179,-0.242636679,1.711014247,-0.315400688,-0.475136014,0.46958951,-0.252020746,1.632092784,-0.453529572,-0.464794694,-3.376979741,-0.288251479,2.10626784,-0.46277463,-0.131402594,0.558811999,0.294334661,-0.225577443,0.276825093,-0.06331121,-0.529276767,-0.431762506,-0.197819668,0.709501018,-0.292991422,-0.086066874,0.049047802,296,0
121,4187,-1.305164476,2.100494382,1.103514723,2.979714403,-0.032294471,-0.208137103,0.893183112,-0.071352308,-0.657333425,0.432740422,0.396085812,-2.759905751,2.090288848,2.046169247,0.238342558,-0.350326071,1.022951209,0.110404833,0.787937468,-0.202413543,-0.047112658,-0.006734887,-0.180193903,0.368067364,0.427936971,0.274911116,-0.551511551,-0.04754544,67.46,0
122,4345,1.048145835,-0.213442249,1.092552397,0.584212107,-0.592100315,0.610961476,-0.872222694,0.377768569,1.699108191,-0.363999709,2.543034764,-2.142082642,0.394211903,1.939841312,0.606526465,0.288417188,0.554518081,0.009809052,-0.999659836,-0.212101029,-0.058531152,0.011609631,0.121271367,-0.360538438,-0.10476197,0.38776666,-0.017980846,0.004110636,29.5,0
123,4390,1.180002246,0.02827199,1.146689354,0.782648353,-0.898673096,-0.613766513,-0.52585457,-0.119490527,1.770229493,-0.482348247,0.608222029,-2.316368213,1.820924925,1.426538645,0.659218903,0.624102429,0.165380603,0.263609899,-0.571351625,-0.075006688,-0.151892255,-0.228229028,0.057690837,0.354675733,0.118051734,0.341315755,-0.038951949,0.023937139,29.5,0
124,4404,-0.408430018,0.535469453,1.170167726,0.636089754,2.184723821,4.738257301,-0.376270494,0.985649258,1.913859989,-0.500293323,-0.143243528,-2.319650845,1.196560143,0.558387481,-2.106474745,-1.137115293,1.020308397,0.092371621,1.831189835,0.30579579,-0.659991549,-1.065665209,-0.174249387,0.939687676,0.12856725,-0.451059562,0.240381482,-0.048335004,7.79,0
